[popgym_gru_MultiarmedBanditEasy_s0] MultiarmedBanditEasy memory=gru params=0.15M B=64 L=128 device=cpu
ep    1 steps   0.01M  mean_ep     nan  MMER -1000000000.000  eps    0     4959 steps/s
ep  116 steps   0.95M  mean_ep  -0.019  MMER   0.052  eps   64     4771 steps/s
ep  117 steps   0.96M  mean_ep     nan  MMER   0.052  eps    0     4771 steps/s
ep  118 steps   0.97M  mean_ep  -0.035  MMER   0.052  eps   64     4772 steps/s
ep  119 steps   0.97M  mean_ep   0.005  MMER   0.052  eps   64     4769 steps/s
ep  120 steps   0.98M  mean_ep     nan  MMER   0.052  eps    0     4769 steps/s
ep  121 steps   0.99M  mean_ep  -0.023  MMER   0.052  eps   64     4769 steps/s
ep  122 steps   1.00M  mean_ep   0.007  MMER   0.052  eps   64     4769 steps/s
ep  123 steps   1.01M  mean_ep     nan  MMER   0.052  eps    0     4770 steps/s
ep  124 steps   1.02M  mean_ep  -0.064  MMER   0.052  eps   64     4770 steps/s
ep  125 steps   1.02M  mean_ep  -0.000  MMER   0.052  eps   64     4771 steps/s
ep  126 steps   1.03M  mean_ep     nan  MMER   0.052  eps    0     4771 steps/s
ep  127 steps   1.04M  mean_ep  -0.004  MMER   0.052  eps   64     4771 steps/s
ep  128 steps   1.05M  mean_ep     nan  MMER   0.052  eps    0     4771 steps/s
ep  129 steps   1.06M  mean_ep   0.025  MMER   0.052  eps   64     4771 steps/s
ep  130 steps   1.06M  mean_ep   0.056  MMER   0.056  eps   64     4772 steps/s
ep  131 steps   1.07M  mean_ep     nan  MMER   0.056  eps    0     4773 steps/s
ep  132 steps   1.08M  mean_ep  -0.003  MMER   0.056  eps   64     4773 steps/s
ep  133 steps   1.09M  mean_ep   0.034  MMER   0.056  eps   64     4773 steps/s
ep  134 steps   1.10M  mean_ep     nan  MMER   0.056  eps    0     4773 steps/s
ep  135 steps   1.11M  mean_ep  -0.027  MMER   0.056  eps   64     4774 steps/s
ep  136 steps   1.11M  mean_ep  -0.017  MMER   0.056  eps   64     4772 steps/s
ep  137 steps   1.12M  mean_ep     nan  MMER   0.056  eps    0     4772 steps/s
ep  138 steps   1.13M  mean_ep   0.003  MMER   0.056  eps   64     4771 steps/s
ep  139 steps   1.14M  mean_ep     nan  MMER   0.056  eps    0     4771 steps/s
ep  140 steps   1.15M  mean_ep  -0.046  MMER   0.056  eps   64     4771 steps/s
ep  141 steps   1.16M  mean_ep  -0.038  MMER   0.056  eps   64     4771 steps/s
ep  142 steps   1.16M  mean_ep     nan  MMER   0.056  eps    0     4772 steps/s
ep  143 steps   1.17M  mean_ep   0.021  MMER   0.056  eps   64     4772 steps/s
ep  144 steps   1.18M  mean_ep   0.011  MMER   0.056  eps   64     4772 steps/s
ep  145 steps   1.19M  mean_ep     nan  MMER   0.056  eps    0     4773 steps/s
ep  146 steps   1.20M  mean_ep   0.009  MMER   0.056  eps   64     4773 steps/s
ep  147 steps   1.20M  mean_ep  -0.035  MMER   0.056  eps   64     4774 steps/s
ep  148 steps   1.21M  mean_ep     nan  MMER   0.056  eps    0     4774 steps/s
ep  149 steps   1.22M  mean_ep  -0.020  MMER   0.056  eps   64     4775 steps/s
ep  150 steps   1.23M  mean_ep   0.016  MMER   0.056  eps   64     4774 steps/s
ep  151 steps   1.24M  mean_ep     nan  MMER   0.056  eps    0     4774 steps/s
ep  152 steps   1.25M  mean_ep   0.013  MMER   0.056  eps   64     4773 steps/s
ep  153 steps   1.25M  mean_ep     nan  MMER   0.056  eps    0     4773 steps/s
